title,address,type,educational,workExperience,workTag,salary,salaryMonth,companyTags,hrWork,hrName,pratice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
Python,蚌埠,Python,学历不限,1-3年,"[""Python"", ""Django"", ""MySQL"", ""Tornado"", ""MVC\u5f00\u53d1"", ""Flask""]","[5000, 10000]",0薪,无,人事总监,黄先生人事总监,0,鹤翼轩,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",广播/影视,未融资,"[0, 20]",https://www.zhipin.com/job_detail/2d24c72f64c3b0241nZ82d--FFNX.html?lid=91GDL0fDLEA.search.23&securityId=-2wtrHb4Kkzi--41m8SnAvx1AIrNL9lCNtSGphB84TlxbJGqZKI00qwv4_GbOo47UVwpJC0bHtLxUz9VE8kPzQyzq0Qjivc8OgoC834XrvcbpAwQhge5xtR9EUXsYPaMnIWvgUG7-7Dk&sessionId=,https://www.zhipin.com/gongsi/d61395cb999f85333nF_3Ny6Ew~~.html,龙子湖区
python,吉林,Python,大专,3-5年,"[""\u722c\u866b"", ""\u8fd0\u7ef4\u5f00\u53d1"", ""Python"", ""PHP"", ""Java"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", """"]","[8000, 13000]",0薪,无,人事,郭女士人事,0,一切都好吉林市分公司,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",媒体,未融资,"[20, 99]",https://www.zhipin.com/job_detail/1b45a4314e1b53611HV50tq-E1tY.html?lid=91GDL0fDLEA.search.24&securityId=pIxhy4OIQaX3I-B1-yQlML__mr2_kIdWsov0EGbwgoihvotOYLpC-OtSQQ44nOPsQ7GM7TtQi_RDkbGTRPdtv6t1hV_Yio5xBl4uUEnp5NfJ1YTr4AQieanaRBwnWw9jBQecJqMzBhMc&sessionId=,https://www.zhipin.com/gongsi/843cae2a2567b7e91XRy3ty4FFY~.html,昌邑区
Python开发,秦皇岛,Python,大专,1-3年,"[""Django"", ""Flask"", ""\u7f51\u7edc\u722c\u866b\u6280\u672f"", ""MySQL""]","[3000, 6000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e26\u85aa\u5e74\u5047""]",经理,周元经理,0,创诚网络科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190606/bdb3d977206302589f2bbf1c2c50f9572a9b8806d20eb7674cc03159ea83ccde_s.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/391773eff3533e8d1Xd_2dS-FlNR.html?lid=91GDL0fDLEA.search.25&securityId=LvePySxIbRigf-r1BUzeizXZE2A-30r0KqEL8eoARcj-O-7cT0SRy2XP2to4oKe8Je1gIU76XlG3QHxm_wf5RSNhC5YtxCbNKeO8pv18BZ9Pevc0saiV1QeA9aolxC24KgJI_eL52A~~&sessionId=,https://www.zhipin.com/gongsi/ad655f1323b309f31HRy2N27.html,海港区
Python教师,湖州,Python,大专,经验不限,"[""Python""]","[4000, 8000]",0薪,无,HR,顾奕侃HR,0,乐码王国少儿编程,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训机构,未融资,"[0, 20]",https://www.zhipin.com/job_detail/0a899888fa0c07cb33140t67FVA~.html?lid=91GDL0fDLEA.search.26&securityId=mupFa7NZsrmb5-y1PBFb9MNyclyz5Z-WM_BymGtcGzZQKYTYhtduamEX5dVwpN5ldKELHhd63n_umS_q1YikiSaKdV_e8hED99U_BM0viDCazSrrIwjfO_hR5VrJpn2g4MHuvANv1Q~~&sessionId=,https://www.zhipin.com/gongsi/92ed42252089d38b0XZ42Nq5Ew~~.html,吴兴区
Python,石家庄,Python,大专,1-3年,"[""Python"", ""Scrapy"", ""PostgreSQL"", ""\u722c\u866b\u7ecf\u9a8c""]","[5000, 6000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4f01\u4e1a\u5e74\u91d1\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u610f\u5916\u9669\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5de5\u9f84\u5956\uff0c\u9ad8\u6e29\u8865\u8d34\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u5168\u52e4\u5956\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u751f\u65e5\u798f\u5229""]",hr,孙女士hr,0,采方宝科技,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20230131/7bf6f160950405e912f196e65bba1400a288dacdeee50a587ec0fa83988de4421dbb7a09dca698f2.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[20, 99]",https://www.zhipin.com/job_detail/99ce8490f600b60c1HZ73tm7FFNW.html?lid=91GDL0fDLEA.search.27&securityId=9p8D1uhFQKZck-P1Fjw_O2K02uZ-BRh25gilrflFACSuUz3DHjBcxD3Z-InxvKYo9ceuhFzEI1EYRtZs1zBNwhUIHeVFNcsLwmr0GoHTD8TXeG1DTIiIPX8jAAzORPv-U-haABYs3oE--DHFpCBShX2eMi9hUnLngJrc1DdsDb6pmD6o&sessionId=,https://www.zhipin.com/gongsi/dc96efbdde7d437c1XR-3Nm6GFQ~.html,裕华区
python,连云港,Python,学历不限,经验不限,"[""Python""]","[4000, 8000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u52a0\u73ed\u8865\u52a9""]",招聘者,申友杰招聘者,0,昕睿智能科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20191031/5a4e7e35f1ad1c72de2b65feda8929492901e2afa8cdc18ec25e720d82f18aa2.png?x-oss-process=image/resize,w_100,limit_0",培训机构,未融资,"[0, 20]",https://www.zhipin.com/job_detail/6d3cb0e58fae60461nRz0tW0FldS.html?lid=91GDL0fDLEA.search.28&securityId=B4Al1fQvSalSE-E1MvD34vp22P37z7e8GLBExnOu4CfYnAfB-ftVGKKuXU6GywpVy58Ecl3ImJ7YtkqqpWHUCrGz0rlmSoTVxRa-Iqo74SaUKyR6Gs_AgG3Q-N60kJek2gdY4mztakQ~&sessionId=,https://www.zhipin.com/gongsi/8fdec418606ae53c0Xdz29-7Ew~~.html,海州区
python,泰州,Python,大专,1年以内,"[""\u540e\u7aef"", ""Python"", ""C/C++"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""\u673a\u5668\u5b66\u4e60\u5de5\u7a0b\u7ecf\u9a8c""]","[3000, 8000]",0薪,无,招聘者,曹晨招聘者,0,领航文化传媒,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训机构,未融资,"[0, 20]",https://www.zhipin.com/job_detail/f843548b7278a96a1XF_2NS6FFtZ.html?lid=91GDL0fDLEA.search.29&securityId=_EJkarAaAIIJX-e1p3tdUJZyljMmsxRJkn22fkcD9xDQNxzEdNbN0qXUEfYjLFG96Kf2DhDRfjlY2FY5FvOghPFGTBX8QRL9KeYwHYLDU7Y5zvxy9iBHYwezsU-yb_0P_Pa6wksjpAbX&sessionId=,https://www.zhipin.com/gongsi/8b27df691af772f11Xd_0tS8E1c~.html,泰兴市
Python教研老师,济宁,Python,大专,经验不限,"[""python\u722c\u866b"", ""Python"", ""\u673a\u5668\u5b66\u4e60""]","[4000, 8000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u5e74\u7ec8\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u4f4f\u623f\u8865\u8d34\uff0c\u52a0\u73ed\u8865\u52a9""]",人力资源,胡先生人力资源,0,新创客教育咨询,"https://img.bosszhipin.com/beijin/upload/com/logo/20190912/df4cd9efcd396a9c6c5686f595fb570834fcd2eaa1c804912666d516602b6e05.png?x-oss-process=image/resize,w_100,limit_0",培训机构,不需要融资,"[500, 999]",https://www.zhipin.com/job_detail/99eaf0e612e698860nF939m5GFo~.html?lid=91GDL0fDLEA.search.31&securityId=KkG3K0euIKQXa-e1HBNgoM77K1O9cTGfONrL30vjrDDRgFWIi6kUeorNWRh-9NRtciHgDIb6xiTy1r4okXYZRI18sSB8c-yWRV90qn29hoURg5cri8MzTLOhMkhP_jpitRV4jQRc8A~~&sessionId=,https://www.zhipin.com/gongsi/6e75eb8ed60286ee1X1439S_EQ~~.html,任城区
Python,日照,Python,大专,1-3年,"[""\u722c\u866b\u7ecf\u9a8c"", ""Scrapy"", ""Django"", ""\u673a\u5668\u5b66\u4e60\u7ecf\u9a8c"", ""MySQL"", """", """", """"]","[8000, 12000]",0薪,"[""\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5bbf\u820d\u6709\u7a7a\u8c03\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5355\u4eba\u5355\u95f4\u5bbf\u820d\uff0c\u5305\u4f4f\uff0c\u5305\u5403\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u5e74\u7ec8\u5956\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u5348\u665a\u9910\u5b9a\u5236""]",技术总监,姜延锴技术总监,0,梵尚,"https://img.bosszhipin.com/beijin/upload/com/logo/20231023/7b5b554d84f9729cefcbcf1cb8333f43fcd12b8ef8b1ebe8a73990dcad40a19ecce5c28e82530d74.jpg.webp?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/3dac96b0d3d4c0241HVy2NW-EFBW.html?lid=91GDL0fDLEA.search.32&securityId=JT4d1esT266Vj-O1k3lAnmfGNSgI2-AiIuN8fPs3t-clNkEkASQpv6BC7hD5khYCEpdQb517octutZitjqGEaOvFJLgjQkR_BBW_aSSz3tg-ff0jb49zk9-1MLT80kmJumFqfdXbfe6I&sessionId=,https://www.zhipin.com/gongsi/724bd12787b6917d1HR-392-EVA~.html,东港区
兼职python老师,湘潭,Python,学历不限,经验不限,"[""\u722c\u866b"", ""\u6570\u636e\u5f00\u53d1"", ""Python"", ""C/C++""]","[1000, 6000]",0薪,无,招聘者,吴先生招聘者,0,爱特机器人俱乐部,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",学前教育,未融资,"[0, 20]",https://www.zhipin.com/job_detail/71b59c0c6a690b901Xxz09-9FlBZ.html?lid=91GDL0fDLEA.search.34&securityId=xkKm80yGf2L8u-u1bzrQBm9cqu8erdjYLWPmkjhWE0BGAvlhM_nBMrRSQTmV3nAfD0-rXlJrXMEUC1Uor1q1Hjv0qUVVpz_K-Trxwr853Z9McaFkmG-dM25IGVgSuLij3wUIiCVnmwPZ&sessionId=,https://www.zhipin.com/gongsi/e0469fd7369ecbcf1HV43Nu_GA~~.html,岳塘区
python开发工程师,运城,Python,学历不限,3-5年,"[""Python""]","[3000, 6000]",0薪,"[""\u4ea4\u901a\u8865\u52a9\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5168\u52e4\u5956\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u591c\u73ed\u8865\u52a9""]",HR,张晓娟HR,0,星乔传媒,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[100, 499]",https://www.zhipin.com/job_detail/d1ce67495054a23d1XN429-5E1pX.html?lid=91GDL0fDLEA.search.35&securityId=mweBcIykSE08u-A1PHNLBjAyY6M-OWyypZ5WfyRa8XzBrg7IAPNbIxxq4wz6DmNC4mYsmkMAP7LnWIoJ_PELWhRyp77SR5QebYvqMWEiN5dUr6Bt7MQZo8ewtAl9j9I3IDlQ_QJ5hN3qju7H_302ZGeMDZGbaVzT66MrIryubUZmgF4~&sessionId=,https://www.zhipin.com/gongsi/6b258e2b3448b2301nZy2d68FlM~.html,盐湖区
python助教,长沙,Python,学历不限,经验不限,"[""Python"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""\u52a9\u6559"", ""\u6559\u80b2""]","[4000, 6000]",0薪,无,人事主管,刘思宇人事主管,0,湖南好学编程网络科技,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",计算机服务,未融资,"[100, 499]",https://www.zhipin.com/job_detail/7cee6910a838f7641HV43N-7EltT.html?lid=91GDL0fDLEA.search.36&securityId=dsMrH660sxuih-_1DurT61y0f9xyOiLhkj907d4Yx2i-oiRdbPV4c_MoX3bC3leBIMO_gmNF-OwDgQ6kipNO1pvicdE1ibgWN0VdbfzgS3-OTbFm1XMGFcf6JU8WM9flwoU0QDOL4olW6w~~&sessionId=,https://www.zhipin.com/gongsi/f04ea812a59018eb1Xd829m6EVo~.html,岳麓区
python工程师,鞍山,Python,大专,经验不限,"[""Python""]","[10000, 15000]",0薪,"[""\u6709\u65e0\u7ebf\u7f51\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5168\u52e4\u5956\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u751f\u65e5\u798f\u5229""]",人事经理,郑宏人事经理,0,星联云,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/222f1581de2f013e1XJ409m0GVpQ.html?lid=91GDL0fDLEA.search.39&securityId=H0EpAmo1qfGdj-X1uTq_6r9faqQjGoA5SFGXmLfRPkCW2d0JGP1-pO6t2MvEDCfQJ20hPYOXZiBcYTZe5XDMpVya6k04U91FpNP2dx0JXJzhmJyhULDwSUWuKqJOme_cnZK5pTp5UaLaUQ~~&sessionId=,https://www.zhipin.com/gongsi/093d6a09d77f68661XZz2Ny-ElI~.html,立山区
python老师,邯郸,Python,大专,1年以内,"[""Python"", ""C/C++"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""\u673a\u5668\u5b66\u4e60\u5de5\u7a0b\u7ecf\u9a8c""]","[3000, 6000]",0薪,"[""\u901a\u8baf\u8865\u8d34\uff0c\u5168\u52e4\u5956\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e95\u85aa\u52a0\u63d0\u6210\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5458\u5de5\u65c5\u6e38""]",人事专员,季祥人事专员,0,河北恒欣电子科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训机构,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/a95769edb5d81e341XJz39m4EltW.html?lid=91GDL0fDLEA.search.40&securityId=y2sLv6O2btCXW-F13LRAjDnNrtFdieaai9TYFUz8dTsOV-xVoanLddgcKbmFR2Ien0VLEJsuv_GscXvafFrjMfiPqerG4xs8ihxsh4JPK2LJj_EADBkiJRLz1cX5a0ly5KUhfTNHUs6W&sessionId=,https://www.zhipin.com/gongsi/b00096a62508416b1XF62ti4Elc~.html,丛台区
Python程序员,滨州,Python,大专,1年以内,"[""Python"", ""Java""]","[4000, 7000]",0薪,"[""\u52a0\u73ed\u8865\u52a9\uff0c\u5e74\u7ec8\u5956\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4ea4\u901a\u8865\u52a9""]",经理,董向军经理,0,今翔科技,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[0, 20]",https://www.zhipin.com/job_detail/f78e9edaf6fb3be61nx53tm8EFRT.html?lid=91GDL0fDLEA.search.41&securityId=MHcil4a6GSAuG-01iVYJM9Tk-bkjqk-Z-WY0OJGR7Uv0xXcSNGuxq3Ty8JZkhboLEx6xdU7KY2_L9VyvyBiJXHGR1hCmK8SedEYleS8NcTcZ3X8uqQn64MRZQneYaN9XBBTuU7UACt34&sessionId=,https://www.zhipin.com/gongsi/d82e9c89c36f61aa0HNy3d--GA~~.html,滨城区
python老师,包头,Python,学历不限,1-3年,"[""\u673a\u5668\u5b66\u4e60/\u7b97\u6cd5\u5de5\u7a0b"", ""Python"", ""C/C++"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a""]","[4000, 8000]",0薪,"[""\u751f\u65e5\u798f\u5229\uff0c\u5e74\u7ec8\u5956\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5168\u52e4\u5956\uff0c\u9910\u8865\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4fdd\u5e95\u5de5\u8d44\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5e95\u85aa\u52a0\u63d0\u6210""]",经理,樊先生经理,0,内蒙古优启教育咨询,"https://img.bosszhipin.com/beijin/upload/com/logo/20230902/7b5b554d84f9729c1013c36029c9185b24deb2fff64c0cf1fa29053518c43eefbabd049983638562.png.webp?x-oss-process=image/resize,w_100,limit_0",培训机构,不需要融资,"[20, 99]",https://www.zhipin.com/job_detail/8b0c44f65bde1e421X1-2NS5GFFX.html?lid=91GDL0fDLEA.search.42&securityId=iw3Y1Y_KARKyE-M1Lr3Aai3JfUpKZoH7yrGYD9-L8rpCFkuiRyUYOIkckbWnsjeZTG3HE0TC5i8k6orqWI5sVtJsVSUyu1UYolYZEjF5SOyFJ9tFW3bbiD2mewPZMvKp2NnYryOPVofsSA~~&sessionId=,https://www.zhipin.com/gongsi/665a680e5360ed581XNy29u-EFs~.html,昆都仑区
Python,长春,Python,学历不限,经验不限,"[""\u540e\u7aef"", ""\u6570\u636e\u5f00\u53d1"", ""\u673a\u5668\u5b66\u4e60/\u7b97\u6cd5\u5de5\u7a0b"", ""Python"", ""TensorFlow"", """", """", """", """"]","[8000, 13000]",13薪,"[""\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u7ee9\u6548\u5956\u91d1\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5468\u672b\u53cc\u4f11\uff0c\u51fa\u56fd\u57f9\u8bad\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u73ed\u8f66\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u75c5\u5047\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5e26\u85aa\u4e8b\u5047\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u516d\u9669\u4e00\u91d1\uff0c\u4fdd\u5e95\u5de5\u8d44""]",Principal DEV Engineer,孙宗宝Principal DEV Engineer,0,径点科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180712/786a1fdda5d817f56652fede757bc9fa425948db79ab8d5db64e85d98d28a2af.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/36a023b8d6e4ee911HV_29m6ElJS.html?lid=91GDL0fDLEA.search.43&securityId=CsdsAA7arETkB-R1qHm9nv6PpQBAIhx41QJ9RMkKy252cB1RUTPIYHbrP4biEjmbkeINvZF9Y_NPq1gYvc-iTTVX9snS1PD5_qKzPlHYLj46KQAb2yopsBG8oCMTz6vWJbkfvpyJlA9P&sessionId=,https://www.zhipin.com/gongsi/bf38901770edfb801Xd7292_Fw~~.html,南关区
python开发,上饶,Python,大专,3-5年,"[""\u540e\u7aef"", ""\u722c\u866b"", ""\u6570\u636e\u5f00\u53d1"", ""Python"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", """", """"]","[4000, 6000]",0薪,无,主管,杨一平主管,0,美创,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",电子商务,未融资,"[20, 99]",https://www.zhipin.com/job_detail/89b852e9712ddc161X1529W6FlNV.html?lid=91GDL0fDLEA.search.44&securityId=blcd_K3cfL4SZ-J1I4MpLq1Jzs1ty59NFF_RgAUQh4SGWebEuRQknXgFXIsNZ9bN81LfadFrl1ml0TNXIZJ-r9MAnk-FpqMr1HX5Z2Wm6yAkx78ZLmMeFkD0tDP0t7NbkfvnmYjXkR_Cgg~~&sessionId=,https://www.zhipin.com/gongsi/559f5d94d96fdc901n1_2dq5ElQ~.html,信州区
Python,海口,Python,学历不限,经验不限,"[""\u540e\u7aef"", ""\u722c\u866b"", ""\u8fd0\u7ef4\u5f00\u53d1"", ""Python"", ""Django"", ""MySQL"", """", """", """"]","[7000, 8000]",0薪,无,技术总监,张先生技术总监,0,海口龙华怿轩网络...,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/def01ff4b522ae7e1X140tu_FVtY.html?lid=91GDL0fDLEA.search.45&securityId=-VWb8uWwKFw9d-m1sjve9ySRY9G2m8s11vxhmtnqYo2oa-agFCG3E1m7cNG4Nkt43eWT3LBsxi-3ChE81x63fU7hJNAqBmJf2kiCjqje1sjn8ltTiH2fOYB5SKoaAqoCxq-NsJLMRfyQoA~~&sessionId=,https://www.zhipin.com/gongsi/acdcb9a730a1a2051Xx52Nm9E1A~.html,龙华区
Python,石家庄,Python,大专,经验不限,"[""Python"", ""Django"", ""MySQL""]","[3000, 8000]",0薪,"[""\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",总经理,何东总经理,0,河北圣诺联合,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180305/600fc45523e06a2c4d2fa6ef6fe6ded847bc4460d455280fc2a43f9b7b2d3225.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/fc5ab89d345f659e1HVy09i5FFZQ.html?lid=91GDL0fDLEA.search.47&securityId=IdaU7wivoQggt-g1vhOTAVXAQo8JDmw0QlqcPG83xd2DhQJZCJkBMv1S2qWNAHpDF0nVzlGO7w152p9R6bnljukkWSfI9PUNKYA4nfP40Zf2FWhzh6J3TlNOLDFQdbSDcPYhS6f7Sg~~&sessionId=,https://www.zhipin.com/gongsi/35493286e55b246d0nB82ty1.html,桥西区
Python,合肥,Python,大专,1年以内,"[""Python"", ""PyTorch"", ""Hadoop""]","[8000, 10000]",0薪,"[""\u901a\u8baf\u8865\u8d34\uff0c\u4e94\u9669\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u751f\u65e5\u798f\u5229""]",人事,王女士人事,0,合肥鑫山,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20160920/37820e9500d8e52a6620e92033d554b0e14e26fe6f6ddc5de65bc703835c66d1.jpg?x-oss-process=image/resize,w_100,limit_0",企业服务,A轮,"[100, 499]",https://www.zhipin.com/job_detail/966b692f0fda8fff1HZ529W9F1FW.html?lid=91GDL0fDLEA.search.48&securityId=5O8um6cIMAnb7-N1I-U_TqnnSD751yvI267n4afFDwcqzjD0sPG-KKdjaO2ggl2Wq-c0WDhSHs7GtoUuzFjujsCVclDdVMulQ61is_ZkU5xbnjQ51LKiZm1AQ6aw6hoVajnyFWkjVQ~~&sessionId=,https://www.zhipin.com/gongsi/22c886c83960e1581HJ92tu9.html,瑶海区
Python,遵义,Python,大专,经验不限,"[""\u722c\u866b"", ""\u6570\u636e\u5f00\u53d1"", ""\u673a\u5668\u5b66\u4e60/\u7b97\u6cd5\u5de5\u7a0b"", ""Python"", ""PHP"", """", """", """", """"]","[3000, 6000]",0薪,无,招聘者,高茂怀招聘者,0,贵州省起世逸源网...,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",游戏,未融资,"[0, 20]",https://www.zhipin.com/job_detail/90e3cdf5deedaa801HV52t-8F1FX.html?lid=91GDL0fDLEA.search.49&securityId=TdNOsxvXEYtJY-t1P8uuV85TiBkR4z9H2NqAf0RpnkN_vOD9B3-XlxQEK2UcOpnY0H2HeiXIWPIeoepYf07C5NzfW5P2ozbQRB_LjpDD7ZFcnlxQ_kEYcwmPRyZOO4c24CIjlOIHfSvkNA~~&sessionId=,https://www.zhipin.com/gongsi/138321c8a2ca1bb31HR839S5E1I~.html,仁怀市
